Date,GHI,DNI,DHI,T_amb,RH,WS,WS_gst,WD,WD_st_dev,BP
2016-11-23,162.2935064935065,4.568831168831169,158.99220779220778,24.37077922077922,82.51948051948052,1.481948051948052,2.3996103896103897,166.3948051948052,17.00831168831169,1001.725974025974
2016-11-24,501.52720207253884,497.2603626943005,162.72927461139898,27.751036269430053,61.645077720207254,2.70880829015544,4.201554404145077,112.90025906735751,18.949870466321244,1001.0220207253886
2016-11-25,557.2140992167102,607.2610966057441,149.2349869451697,27.825195822454305,63.26109660574413,2.9569190600522193,4.470104438642298,109.3798955613577,18.66710182767624,999.4033942558747
2016-11-26,590.3555555555556,661.5307189542484,124.97516339869281,28.11529411764706,61.19477124183007,3.1343790849673203,4.788888888888889,95.07712418300653,19.33450980392157,999.7398692810458
2016-11-27,586.2408854166666,676.0729166666666,113.11588541666667,27.853255208333334,56.473958333333336,2.8757812499999997,4.390494791666667,88.1953125,19.082291666666666,999.9817708333334
2016-11-28,583.0431372549019,644.556862745098,121.70849673202615,27.95712418300654,66.02875816993465,3.0626143790849674,4.684575163398693,103.40522875816994,18.848235294117647,999.4117647058823
2016-11-29,552.6222509702458,542.9068564036222,134.9469598965071,28.279301423027167,70.38809831824062,2.6556274256144894,4.089391979301423,76.90426908150064,17.048512289780078,1000.2005174644244
2016-11-30,553.598717948718,523.9692307692308,161.21794871794873,28.29705128205128,66.66794871794872,3.1687179487179487,4.880769230769231,55.98974358974359,20.154358974358974,1000.648717948718
2016-12-01,446.255905511811,207.2270341207349,279.65223097112863,28.07139107611549,69.08923884514435,3.2321522309711286,4.938845144356955,59.94750656167979,18.789238845144357,1000.5971128608924
2016-12-02,465.8333333333333,288.23046875,248.85026041666666,28.026041666666668,70.60416666666667,3.775260416666667,5.853385416666666,54.0703125,20.486979166666668,999.8658854166666
2016-12-03,483.8097754293263,370.5799207397622,210.77939233817702,28.173976221928665,70.57595772787319,3.6593130779392338,5.508586525759577,58.623513870541615,18.665785997357993,1000.557463672391
2016-12-04,569.428754813864,568.0436456996149,137.5121951219512,28.246213093709883,65.18228498074454,3.167650834403081,4.851604621309371,58.02439024390244,19.489987163029525,1001.0629011553274
2016-12-05,561.6632653061224,542.2525510204082,172.01913265306123,28.273214285714285,65.3061224489796,3.124872448979592,4.8043367346938775,55.858418367346935,19.848724489795917,999.9732142857143
2016-12-06,559.8833333333333,529.3807692307693,165.14871794871794,28.43769230769231,65.91794871794872,3.1475641025641026,4.832948717948718,59.28589743589744,18.492692307692305,999.276923076923
2016-12-07,545.1383812010444,566.2937336814622,120.08355091383812,28.441644908616187,64.10966057441253,2.8415143603133157,4.345300261096606,82.77545691906005,19.354046997389034,1000.5913838120105
2016-12-08,366.30849673202613,162.65490196078431,258.27581699346405,27.708496732026145,65.95032679738561,2.1151633986928102,3.329281045751634,114.91633986928105,18.581176470588236,1001.7986928104575
